timestamp,tweet_text,username,all_hashtags,followers_count 
2020-12-06 02:00:14,#TechStuff: 20 Latest Data Science Jobs Posted Last Week - Analytics India Magazine  #tech #technology #datascience #neuralnetworks #ai #ml #agi  Read More Here: https://t.co/Ccj9kjvoKg,iamChuckRussell,"['TechStuff', 'tech', 'technology', 'datascience', 'neuralnetworks', 'ai', 'ml', 'agi']",21432
2020-12-06 02:00:14,These 7 digital transformation trends are impacting business tremendously. » https://t.co/lWTmWtoRlj    #IoT #Futureofwork #BigData #AI #Digital #Cloud #Innovation,arjenvanberkum,"['IoT', 'Futureofwork', 'BigData', 'AI', 'Digital', 'Cloud', 'Innovation']",35846
2020-12-06 02:00:12,Marketing the Future: How Data Analytics Is Changing  #AI #CDO #Martech #DataAnalytics #BigData #DataScience #Marketing https://t.co/Bd9Bf4DH2K https://t.co/OaOuEGwXzt,Paula_Piccard,"['AI', 'CDO', 'Martech', 'DataAnalytics', 'BigData', 'DataScience', 'Marketing']",60113
2020-12-06 02:00:12,2021 Ford Bronco Delayed Until Next Summer  #ford #cars #fordbronco https://t.co/y2puapKxcC,WHEELive_com,"['ford', 'cars', 'fordbronco']",5
2020-12-06 02:00:10,How do you help your team use its time #productively in the midst of inconsistencies? Try these seven time management tips to help your #team successfully surf the workload waves:  #Zigtal #employees #employeewellbeing  https://t.co/W9wplvrH4f,Zigtal1,"['productively', 'team', 'Zigtal', 'employees', 'employeewellbeing']",2
2020-12-06 02:00:02,"When #AI sees a #man,   it thinks “official.” A #woman? “Smile”   https://t.co/MOChrjvFmI #fintech #ArtificialIntelligence #MachineLearning #DeepLearning @tsimonite @WIRED @arstechnica @HaroldSinnott @jblefevre60 @YuHelenYu @Paula_Piccard @ahier @andi_staub @terence_mills https://t.co/omSeDp4x8f",SpirosMargaris,"['AI', 'man', 'woman', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning']",105117
2020-12-06 02:00:02,we have to #protect the #rivers of our #planet - #water #resources #future #livable #living #health #healthy #picoftheday #river https://t.co/HSUEga7XpD,semodu_ag,"['protect', 'rivers', 'planet', 'water', 'resources', 'future', 'livable', 'living', 'health', 'healthy', 'picoftheday', 'river']",1720
2020-12-06 02:00:01,Checkout we're providing #bulk #data of 3k plus #business #categories  #plumbing #roofing #landscaping #realtors #hotels #restaurants #leads #leadsgeneration #emailslist #doctors #dentists #lawyers #socialmedia #python #java #php #yelp #googlemaps #ml #AI  https://t.co/aZD1HpqhRm https://t.co/HexldVVVO3,cursortek,"['bulk', 'data', 'business', 'categories', 'plumbing', 'roofing', 'landscaping', 'realtors', 'hotels', 'restaurants', 'leads', 'leadsgeneration', 'emailslist', 'doctors', 'dentists', 'lawyers', 'socialmedia', 'python', 'java', 'php', 'yelp', 'googlemaps', 'ml', 'AI']",1566
2020-12-06 02:00:01,"Introducing ArtLine, Create Amazing Line art portraits. Git repo link in comments https://t.co/TiZt8tyyTK #AI #ArtificialIntelligence",therealjpittman,"['AI', 'ArtificialIntelligence']",757
2020-12-06 01:58:56,"With the help of #5G connectivity and #AI ""5G Maritime"" aims to set precise, real-time geolocation of vessels by @XHscitech  #ArtificialIntelligence #IoT #Tech #Digital #FutureofWork  Cc: @yuhelenyu @tamaramccleary @rwang0 https://t.co/vMlEQYhlEo",Ronald_vanLoon,"['5G', 'AI', 'ArtificialIntelligence', 'IoT', 'Tech', 'Digital', 'FutureofWork']",236227
2020-12-06 01:58:48,Can not love this enough #team https://t.co/ODcmnVVzJX,lanidjones,['team'],149
2020-12-06 01:58:28,❤️Share this with your friends and family members as we all know that sharing is caring!!!!❤️ #usa #america #love #canada #uk #newyork  #california #instagood   #fashion #australia #like #germany #london   #europe #florida  #covid   #bhfyp #Sales #Christmas #ChristmasCountdown,kilt_scottish,"['usa', 'america', 'love', 'canada', 'uk', 'newyork', 'california', 'instagood', 'fashion', 'australia', 'like', 'germany', 'london', 'europe', 'florida', 'covid', 'bhfyp', 'Sales', 'Christmas', 'ChristmasCountdown']",72
2020-12-06 01:58:16,It has become appallingly obvious that our technology has exceeded our humanity. -- Albert Einstein  #technology  #Quote,internetNow_za,"['technology', 'Quote']",1307
2020-12-06 01:57:51,"💻20/12/06/R2D56 #100DaysOfCode  🔶 am(1/2) ☑︎ #Linux - sort, grep ☑︎ #Algorithms #C - partition.c ☑︎ #CyberSecutiry - QubesOS ☑︎ #AI - set google colab envs  🔶 pm(2/2) □#Webdev #JS #Flutter #Python   📚 #AssemblyLanguage 📚 #QuantumComputing 📝 DX, AWS, RasPi . https://t.co/BLYCrgx9UY",izag82161,"['100DaysOfCode', 'Linux', 'Algorithms', 'C', 'CyberSecutiry', 'AI', 'Webdev', 'JS', 'Flutter', 'Python', 'AssemblyLanguage', 'QuantumComputing']",871
2020-12-06 01:57:47,#SaudiArabia ranked first across the #Arab_world and 22nd globally in the #Global #Artificial_Intelligence Index!  #AI #ArtificialIntelligence #SaudiTech #Vision2030   https://t.co/QIBuhyHK06 https://t.co/ZXVHFl5P85,MayAlobaidy,"['SaudiArabia', 'Arab_world', 'Global', 'Artificial_Intelligence', 'AI', 'ArtificialIntelligence', 'SaudiTech', 'Vision2030']",215
2020-12-06 01:57:44,Future of #AI: Impacts on Education  The emergence of new technology has had profound impacts on learning and teaching processes. Read below.....   THE IMPACT OF COVID-19 ON EDUCATION INSIGHTS FROM EDUCATION AT A GLANCE 2020  https://t.co/lSbXlLXBum https://t.co/QTZe6Pi2xz,BHASKARAREDDYS,['AI'],758
2020-12-06 01:57:23,Thin Design Wireless Keyboard and Mouse Set #technology #case https://t.co/c6O14pXSRI https://t.co/tJ0MeZnkHO,trysmartgadgets,"['technology', 'case']",79
2020-12-06 01:56:05,⭐️ Success only comes to those who push their boundaries by being uncomfortable.   #womenintech #womenwhocode #WomenInSTEM #learntocode #CodeNewbie #technology #programming #100DaysOfCode https://t.co/JNKA82mQ8q,anumsarmadmalik,"['womenintech', 'womenwhocode', 'WomenInSTEM', 'learntocode', 'CodeNewbie', 'technology', 'programming', '100DaysOfCode']",420
2020-12-06 01:56:01,Evaluate And Adjust Your VoC Program To Improve CX During COVID-19 #wsismm #AI https://t.co/lgbY3Kv8Ff,WSISMM,"['wsismm', 'AI']",1119
2020-12-06 01:55:33,Global Industrial Iot Gateway Market (2020-2026) | Latest COVID19 Impact Analysis | Know About ... https://t.co/cT7a68gPua #iot #data #internetofthings,SuriyaSubraman,"['iot', 'data', 'internetofthings']",4611
2020-12-06 01:55:33,"sales executive, iot https://t.co/ZwAsmT0i5K #iot #data #internetofthings",SuriyaSubraman,"['iot', 'data', 'internetofthings']",4611
2020-12-06 01:55:32,Wyse 5470 Win10 IoT integrated webcam not redirecting https://t.co/UaonT5EZnG #iot #data #internetofthings,SuriyaSubraman,"['iot', 'data', 'internetofthings']",4611
2020-12-06 01:55:32,Global Narrowband IoT (NB-IoT) Market Latest Innovations and Trends 2020-2026 : Vodafone ... https://t.co/bfrBiT93jm #iot #data #internetofthings,SuriyaSubraman,"['iot', 'data', 'internetofthings']",4611
2020-12-06 01:55:32,"Impacts of COVID 19 on IoT Optical Sensor Market 2020 | Size, Demand, Opportunities &amp; Forecast ... https://t.co/urvg9xuCUd #iot #data #internetofthings",SuriyaSubraman,"['iot', 'data', 'internetofthings']",4611
2020-12-06 01:55:32,"Massive Growth of Sensors for the Internet of Things (IoT) Market 2020 | Size, Demand ... https://t.co/sAiQel5VNw #iot #data #internetofthings",SuriyaSubraman,"['iot', 'data', 'internetofthings']",4611
2020-12-06 01:55:16,Australian and Korean researchers warn of loopholes in #AI security systems | ZDNet https://t.co/wYBLNypNAL,EmmanuelNaouri,['AI'],7053
2020-12-06 01:55:15,Here is my #BigData Daily! https://t.co/UGxohD0NcO #bigdata #ai,rautsan,"['BigData', 'bigdata', 'ai']",15385
2020-12-06 01:55:02,Our #NLP powered #AI tool can predict your sentiments. Test it today by reviewing a movie here https://t.co/4ZSC7g1gkC #MachineLearning,qualetics,"['NLP', 'AI', 'MachineLearning']",222
2020-12-06 01:55:00,"Managing large #technology #programs in the digital era. To successfully implement large technology systems, first accept the complexity, and then take these six actions. https://t.co/MD5zWLYY1I",carlesdijous,"['technology', 'programs']",8902
2020-12-06 01:54:24,"Want to work at David Evans and Associates, Inc.? We're hiring in #Ontario, CA! Click for details: https://t.co/Lmu6RkpSkn #Engineering",DEA_Careers,"['Ontario', 'Engineering']",93
2020-12-06 01:54:24,#UNIVERSITY TERM PAPER HELP Pay us to do your  #Research paper #Nursing paper  #medical paper #Psychology paper #political science paper #Biochemistry  #Canvas #Technology #Biology  #Essay #calc #Programming Essay #classof Term paper Test DM kindly anytime,Mrperfectwrite,"['UNIVERSITY', 'Research', 'Nursing', 'medical', 'Psychology', 'political', 'Biochemistry', 'Canvas', 'Technology', 'Biology', 'Essay', 'calc', 'Programming', 'classof']",127
2020-12-06 01:54:02,Always looking to connect w/solid Developers into #OpenSource technologies. #JavaScript #HTML #301DaysOfCode #React #UX #UI ##Ruby #Angular #Developer #FrontEnd #BackEnd #VueJS #NodeJS #DOM #IoT #FullStackDev #Mobile #Technology #API #JS #StackOverFlow #JQuery #Java #CSS #DevOps,TruthDrivenLife,"['OpenSource', 'JavaScript', 'HTML', '301DaysOfCode', 'React', 'UX', 'UI', 'Ruby', 'Angular', 'Developer', 'FrontEnd', 'BackEnd', 'VueJS', 'NodeJS', 'DOM', 'IoT', 'FullStackDev', 'Mobile', 'Technology', 'API', 'JS', 'StackOverFlow', 'JQuery', 'Java', 'CSS', 'DevOps']",17779
2020-12-06 01:53:59,Internet of Things Basics  Watch this bite-sized #video to learn about advanced #Tech including #IoT #IIoT #DigitalTwins #Cloud #EdgeComputing #DigitalTransformation #5G #AI #Mobile #APIs and #Data.  The basics of the Internet of Things includes the https://t.co/JRXsSAPnMG,RobTiffany,"['video', 'Tech', 'IoT', 'IIoT', 'DigitalTwins', 'Cloud', 'EdgeComputing', 'DigitalTransformation', '5G', 'AI', 'Mobile', 'APIs', 'Data']",29260
2020-12-06 01:53:12,Cylance brings AI and machine learning to anti-virus protection   READ MORE: https://t.co/MDzNfQnGI5  #AI #algorithm #DeepLearning #MachineLearning https://t.co/lpuQxeXBhb,IAM__Network,"['AI', 'algorithm', 'DeepLearning', 'MachineLearning']",17989
2020-12-06 01:53:03,Advanced Artificial Intelligence Adopters Attributed 12% Points of Revenue Gain Directly to AI Integrations: Report - Crowdfund Insider  Read more here: https://t.co/TNUZK50j2z  #ArtificialIntelligence #AI #DataScience #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT,IainLJBrown,"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'BigData', 'DeepLearning', 'NLP', 'Robots', 'IoT']",117033
2020-12-06 01:53:03,New York City Considers Regulating AI Hiring Tools - SHRM #AI #DigitalTransformation  CC:@ruskibeats https://t.co/RQRa45a8tl,digital_trans4m,"['AI', 'DigitalTransformation']",4172
2020-12-06 01:52:57,"Beware of the NO LAW SEO Whores over at #Houzz   Control by Hackers for over 18 Months LOL   The Ghost Shadowier Due to find and reporting a Data breach,   #hackers #Seo #technology #Javascript #Marketing #insiders https://t.co/cEO5rB5yVj",Little_Redstone,"['Houzz', 'hackers', 'Seo', 'technology', 'Javascript', 'Marketing', 'insiders']",3908
2020-12-06 01:52:33,[Job] Surveyor for Coal &amp; Mineral | Company: Carsurin | Location: Palembang SS  Indonesia | #Palembang #Marine #Engineering #Jobs | More info at  https://t.co/aE1FZZUQcR,EngineersDay,"['Palembang', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 01:52:21,Proud of our PGY3s 🙏😊💯 #fellowshipmatch #ummidtownIMresidency #medicine #internalmedicine #IMProud #MedEd #team #family https://t.co/lKN9IHGVRa,ummidtownim,"['fellowshipmatch', 'ummidtownIMresidency', 'medicine', 'internalmedicine', 'IMProud', 'MedEd', 'team', 'family']",276
2020-12-06 01:52:15,[Job] Second Engineer (only Tanker Experience) | Company: PT OPS | Location: Jakarta JK  Indonesia | #Jakarta #Marine #Engineering #Jobs | More info at  https://t.co/Vtf9gMJ3ne,EngineersDay,"['Jakarta', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 01:52:14,"The online casino hunter extracts quality results from a far wider field as it deploys #AI, text and image analytics. With this technology, enforcement agencies can now detect unknown illegal online casino websites faster and more effectively @mhasingapore https://t.co/fkfYsrglh5",he_koh,['AI'],6196
2020-12-06 01:52:11,@_birdmoney $bird #oracle #DeFi  Audit report passed  @SolidityFinance #AI  - Analytics ORACLE platform soon - #yieldFarming  live in Dec - Circ is 65k. Max 140k - Mcap is sub $450 k.  -Owner @birdcarer hired amazing staffs. They all are pro's. Dont be dumb. FOMO money incoming https://t.co/7u8bG5DvYx https://t.co/jFjDgnNunb,DanielKis11,"['oracle', 'DeFi', 'AI', 'yieldFarming']",1039
2020-12-06 01:51:56,[Job] Mechanical Engineer Intern | Company: 4ISLES SERVICES PTE LTD | Location: Bintan Island KR  Indonesia | #Bintan #Island #Marine #Engineering #Jobs | More info at  https://t.co/7CYfScufHC,EngineersDay,"['Bintan', 'Island', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 01:51:44,#technology does #wonders https://t.co/2cnzrjg8ZS,TheMuneebAhmed,"['technology', 'wonders']",89
2020-12-06 01:51:41,Embedthis Appweb with HTTP/2 support. HTTP/2 is especially effective for embedded systems by cutting the number of browser network connections to 1 per client. Faster connections and transfers.  https://t.co/Iih5mpemJv  #iot #embedded #cybersecurity #267 https://t.co/FHRBhD4yM5,embedthat,"['iot', 'embedded', 'cybersecurity']",2336
2020-12-06 01:51:40,December 21th = New technological Network - New Speed ​​- New Lifestyle - New communication - New Mind - New Practice #astrology #December2020 #newtech #HighTech #technology #Awareness #network #astrobot #life #Practice #Mindfulness #newwork #communication #MindTheGap #astrologer,HandeEdremit,"['astrology', 'December2020', 'newtech', 'HighTech', 'technology', 'Awareness', 'network', 'astrobot', 'life', 'Practice', 'Mindfulness', 'newwork', 'communication', 'MindTheGap', 'astrologer']",64
2020-12-06 01:51:34,HYBRID CARS – WHY BOTHER - High Quality PDF Ebook 19 Pages  #HYBRID  #CARS https://t.co/zJpW6y0EhB,beiqja,"['HYBRID', 'CARS']",655
2020-12-06 01:51:34,[Job] Structural Engineer (Construction Engineer) | Company: McDermott | Location: Batam KR  Indonesia | #Batam #Marine #Engineering #Jobs | More info at  https://t.co/dHy0JzcnwH,EngineersDay,"['Batam', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 01:51:29,[Job] HSES Training Specialist | Company: McDermott | Location: Batam KR  Indonesia | #Batam #Marine #Engineering #Jobs | More info at  https://t.co/B98vTihxCF,EngineersDay,"['Batam', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 01:51:28,[Job] Buyer | Company: McDermott | Location: Batam KR  Indonesia | #Batam #Marine #Engineering #Jobs | More info at  https://t.co/VptKUIPJHr,EngineersDay,"['Batam', 'Marine', 'Engineering', 'Jobs']",16143
2020-12-06 01:50:17,Big-Data Pipelines with SparkML by Lawrence Alaso Krukrubo via @Towards_AI → https://t.co/y1mSrxtEQy #MachineLearning #ML #ArtificialIntelligence #AI #DataScience #DeepLearning #Technology #Programming #news #research #TowardsAI #Science,stanford__ai,"['MachineLearning', 'ML', 'ArtificialIntelligence', 'AI', 'DataScience', 'DeepLearning', 'Technology', 'Programming', 'news', 'research', 'TowardsAI', 'Science']",888
2020-12-06 01:50:04,🔄 Prices update in $EUR (1 hour):  $EOS   - 2.48 €    (-0.38 %) $IOT    - 0.28 €    (-1.11 %) $ETC    - 5.16 €    (+0.7 %)  $NEO   - 14.86 €   (0.0 %)   $DASH  - 85.48 €   (-0.67 %)  #EUR #Euro #EOS #IOT #ETC #NEO #DASH #Trading #Altcoins,cryptosEUR,"['EUR', 'Euro', 'EOS', 'IOT', 'ETC', 'NEO', 'DASH', 'Trading', 'Altcoins']",3134
2020-12-06 01:50:03,We help companies minimize their risk of being sued for violating ADA website compliance laws. https://t.co/E6kJGg3t0L  #innovation #networking #management #law #health #startups #digitalmarketing #technology #entrepreneurship #socialmedia #branding #sales #fashion #business https://t.co/LMW24ZLTwp,StaceyTurmel,"['innovation', 'networking', 'management', 'law', 'health', 'startups', 'digitalmarketing', 'technology', 'entrepreneurship', 'socialmedia', 'branding', 'sales', 'fashion', 'business']",11
2020-12-06 01:49:45,Get the list of the most important technical capabilities for the #discovery of #personalinformation at scale in our #blog - https://t.co/dnJcAEzAsv   #data #bigdata #privacy #dataprivacy #datasecurity #databreach #infosec #technology #dataprotection #CCPA #GDPR #IT,Dataguise,"['discovery', 'personalinformation', 'blog', 'data', 'bigdata', 'privacy', 'dataprivacy', 'datasecurity', 'databreach', 'infosec', 'technology', 'dataprotection', 'CCPA', 'GDPR', 'IT']",830
2020-12-06 01:49:36,Extremely proud of my dear friend @ai_genetics for the important work being done to incorporate #AI into patient care initiatives. https://t.co/405DVc7XlS,Ashraf_Dehlawi,['AI'],319
2020-12-06 01:49:33,"Ericsson is hiring in #Vancouver, BC! Click the link in our bio to apply: Engineer V - Svcs RF #Engineering",tmj_van_eng,"['Vancouver', 'Engineering']",226
